filename,sro_mean,sro_var,label
Alaudaarvensis548685.wav,4739.996337890625,1379026.2089297175,Alaudaarvensis
Alaudaarvensis548093.wav,5188.006591796875,1222000.7983967662,Alaudaarvensis
Alaudaarvensis548086.wav,4874.7283935546875,647378.8169678301,Alaudaarvensis
Alaudaarvensis464710.wav,4569.5749918619795,1177591.11453986,Alaudaarvensis
Alaudaarvensis463857.wav,5162.086995442708,693273.6724077,Alaudaarvensis
Alaudaarvensis462158.wav,4588.9149983723955,393188.2619102382,Alaudaarvensis
Alaudaarvensis417779.wav,4647.7325439453125,947516.4107140154,Alaudaarvensis
Alaudaarvensis417772.wav,4986.6811116536455,774077.1112332328,Alaudaarvensis
Alaudaarvensis138225.wav,4158.599853515625,661507.8955516219,Alaudaarvensis
Alaudaarvensis580639.wav,3639.5599365234375,1259498.0291929096,Alaudaarvensis
Alaudaarvensis477611.wav,4531.343587239583,728018.9058019056,Alaudaarvensis
Alaudaarvensis469779.wav,4109.5021565755205,2767189.261713583,Alaudaarvensis
Alaudaarvensis466731.wav,5146.7844645182295,524611.1588914775,Alaudaarvensis
Alaudaarvensis423566.wav,5799.110921223958,643584.5459459557,Alaudaarvensis
Alaudaarvensis412988.wav,5230.0262451171875,1117471.8776997179,Alaudaarvensis
Alaudaarvensis361649.wav,4618.2240804036455,687709.891596395,Alaudaarvensis
Alaudaarvensis240288.wav,5708.1431070963545,545268.4207746966,Alaudaarvensis
Alaudaarvensis176601.wav,4757.6416015625,826239.909529686,Alaudaarvensis
Alaudaarvensis176345.wav,4794.7265625,754787.5732183456,Alaudaarvensis
Alaudaarvensis168330.wav,4529.6986897786455,600774.1644968175,Alaudaarvensis
Alaudaarvensis131692.wav,4387.290445963542,737335.2070608073,Alaudaarvensis
Alaudaarvensis131690.wav,4348.5107421875,568163.9969348907,Alaudaarvensis
Alaudaarvensis131537.wav,4120.01953125,532995.6029355526,Alaudaarvensis
Alaudaarvensis91164.wav,5493.7082926432295,842498.5407034142,Alaudaarvensis
Alaudaarvensis77236.wav,7038.9149983723955,1039785.7761621061,Alaudaarvensis
Alaudaarvensis594735.wav,5029.996744791667,1840603.5140487882,Alaudaarvensis
Alaudaarvensis584043.wav,3568.0816650390625,1409163.9692988247,Alaudaarvensis
Alaudaarvensis544669.wav,4658.1003824869795,783185.5143099608,Alaudaarvensis
Alaudaarvensis465986.wav,5737.502034505208,486621.1500722501,Alaudaarvensis
Alaudaarvensis318647.wav,4829.3690999348955,304350.1158793353,Alaudaarvensis
Alaudaarvensis187873.wav,5038.5203043619795,493603.7696390931,Alaudaarvensis
Alaudaarvensis176419.wav,4415.8518473307295,760868.2869612756,Alaudaarvensis
Apusapus561502.wav,4741.591389973958,866478.2305020423,Apusapus
Apusapus559392.wav,6259.7320556640625,193971.21771238744,Apusapus
Apusapus559378.wav,6383.3984375,406800.54172873497,Apusapus
Apusapus559377.wav,6799.9562581380205,649921.3782439216,Apusapus
Apusapus302766.wav,6131.479899088542,617490.3277018003,Apusapus
Apusapus179170.wav,3703.162638346354,4024313.9407028346,Apusapus
Cardueliscarduelis559409.wav,5929.506429036458,1032761.1178118323,Cardueliscarduelis
Cardueliscarduelis349912.wav,5313.716634114583,1130386.591984166,Cardueliscarduelis
Cardueliscarduelis325326.wav,6298.561604817708,2435668.4266486107,Cardueliscarduelis
Cardueliscarduelis127439.wav,5301.554361979167,1564777.694129282,Cardueliscarduelis
Cardueliscarduelis127381.wav,6263.570149739583,1490045.6171565587,Cardueliscarduelis
Cardueliscarduelis127379.wav,5658.646647135417,675111.4570432239,Cardueliscarduelis
Cardueliscarduelis101122.wav,4811.2253824869795,536352.5016595506,Cardueliscarduelis
Cardueliscarduelis101121.wav,5235.359700520833,653718.1884878211,Cardueliscarduelis
Cardueliscarduelis46031.wav,7515.8355712890625,495611.47435568273,Cardueliscarduelis
Cardueliscarduelis579238.wav,6376.719156901042,1192446.9572264287,Cardueliscarduelis
Cardueliscarduelis578173.wav,7353.489176432292,1087547.9685225424,Cardueliscarduelis
Cardueliscarduelis554088.wav,4875.7253011067705,817651.7711817803,Cardueliscarduelis
Cardueliscarduelis548107.wav,5082.43408203125,1294985.9403073788,Cardueliscarduelis
Cardueliscarduelis484850.wav,6082.1828206380205,280464.1561696513,Cardueliscarduelis
Cardueliscarduelis484088.wav,4893.221028645833,797496.4329931469,Cardueliscarduelis
Cardueliscarduelis465290.wav,5734.012858072917,391836.960994535,Cardueliscarduelis
Cardueliscarduelis419849.wav,5606.009928385417,531160.5255636903,Cardueliscarduelis
Cardueliscarduelis367060.wav,4134.275309244792,1850432.748095029,Cardueliscarduelis
Cardueliscarduelis328647.wav,6230.771891276042,1405321.5772865547,Cardueliscarduelis
Cardueliscarduelis169826.wav,5743.9320882161455,838918.4463510497,Cardueliscarduelis
Cardueliscarduelis131943.wav,4600.0803629557295,419973.3473101838,Cardueliscarduelis
Cardueliscarduelis127440.wav,5548.488362630208,1050547.3991193706,Cardueliscarduelis
Cardueliscarduelis91112.wav,5671.2575276692705,360215.66388404206,Cardueliscarduelis
Cardueliscarduelis578603.wav,7235.555013020833,164463.07508481873,Cardueliscarduelis
Cardueliscarduelis323794.wav,5804.593912760417,1547789.1360057723,Cardueliscarduelis
Cardueliscarduelis178087.wav,4046.5972900390625,1259503.0380692333,Cardueliscarduelis
Chlorischloris597442.wav,2659.400431315104,1254978.4326294644,Chlorischloris
Chlorischloris592670.wav,6259.881591796875,5244842.251203954,Chlorischloris
Chlorischloris592661.wav,6439.225260416667,2296231.416993671,Chlorischloris
Chlorischloris592658.wav,7611.189778645833,1716480.4580145415,Chlorischloris
Chlorischloris486002.wav,6836.991373697917,1792354.797306988,Chlorischloris
Chlorischloris466837.wav,5756.7921956380205,1425809.3200116935,Chlorischloris
Chlorischloris464711.wav,6297.6145426432295,526559.7310403569,Chlorischloris
Chlorischloris463673.wav,5497.3968505859375,708137.3812165111,Chlorischloris
Chlorischloris462999.wav,6740.690104166667,932459.6514635616,Chlorischloris
Chlorischloris462997.wav,6054.0087890625,980236.7647647858,Chlorischloris
Chlorischloris462491.wav,6408.022054036458,1341113.3879878456,Chlorischloris
Chlorischloris462151.wav,5287.298583984375,419377.3829564452,Chlorischloris
Chlorischloris461390.wav,6745.8740234375,2132650.738954544,Chlorischloris
Chlorischloris461388.wav,5822.438557942708,1188977.8333364262,Chlorischloris
Chlorischloris327983.wav,5139.457194010417,723961.1196849081,Chlorischloris
Chlorischloris202315.wav,5982.3923746744795,715916.6630595508,Chlorischloris
Chlorischloris140580.wav,4662.1877034505205,504919.894584972,Chlorischloris
Chlorischloris129478.wav,4504.8756917317705,979640.8588925584,Chlorischloris
Chlorischloris129476.wav,4639.6575927734375,607266.8409254402,Chlorischloris
Chlorischloris127313.wav,6721.9980875651045,580293.1673566087,Chlorischloris
Chlorischloris123547.wav,5764.717610677083,940584.7644143635,Chlorischloris
Chlorischloris123546.wav,5473.0224609375,759428.6549091339,Chlorischloris
Chlorischloris122456.wav,5951.039632161458,1698015.7422978017,Chlorischloris
Chlorischloris103775.wav,4887.638346354167,337349.80805052654,Chlorischloris
Chlorischloris44996.wav,7441.6656494140625,932282.0922639221,Chlorischloris
Chlorischloris43772.wav,5938.9272054036455,880414.2437368219,Chlorischloris
Chlorischloris575502.wav,3818.7540690104165,849349.3940267296,Chlorischloris
Chlorischloris559858.wav,4691.3970947265625,167632.75711797178,Chlorischloris
Chlorischloris464712.wav,5063.5426839192705,1521229.0699024582,Chlorischloris
Chlorischloris463027.wav,7697.621663411458,1979308.392947747,Chlorischloris
Chlorischloris355779.wav,5258.6374918619795,1564805.8765122874,Chlorischloris
Chlorischloris327900.wav,4737.9526774088545,854260.7537895025,Chlorischloris
Chlorischloris321361.wav,5286.806561869959,1835805.9363492012,Chlorischloris
Chlorischloris299193.wav,4820.347086588542,212605.44264896048,Chlorischloris
Chlorischloris255106.wav,4217.118326822917,2222803.6752674314,Chlorischloris
Chlorischloris143456.wav,6193.288167317708,2424001.561101112,Chlorischloris
Chlorischloris121007.wav,4459.4167073567705,317096.8713104311,Chlorischloris
Chlorischloris102100.wav,4379.01611328125,918737.3974919319,Chlorischloris
Chlorischloris91122.wav,6121.9594319661455,1390245.2247827833,Chlorischloris
Chlorischloris91121.wav,6576.0009765625,608157.369941473,Chlorischloris
Chlorischloris91119.wav,5510.2569580078125,1079634.110396728,Chlorischloris
Chlorischloris552157.wav,5859.423828125,1571551.0465204716,Chlorischloris
Chlorischloris305377.wav,4057.6131184895835,2777878.6435557734,Chlorischloris
Chlorischloris36406.wav,5238.848876953125,279578.2136544585,Chlorischloris
Coccothraustescoccothraustes353999.wav,6264.666748046875,670274.5024487376,Coccothraustescoccothraustes
Coccothraustescoccothraustes210479.wav,5871.7356363932295,392778.96515921585,Coccothraustescoccothraustes
Coccothraustescoccothraustes130049.wav,6192.4407958984375,219735.44641397893,Coccothraustescoccothraustes
Coccothraustescoccothraustes121015.wav,7057.906087239583,662824.4449032678,Coccothraustescoccothraustes
Coccothraustescoccothraustes100765.wav,5993.8568115234375,960537.879159674,Coccothraustescoccothraustes
Coccothraustescoccothraustes90988.wav,6857.427978515625,296441.31135195494,Coccothraustescoccothraustes
Coccothraustescoccothraustes550965.wav,6781.463623046875,320199.12730902433,Coccothraustescoccothraustes
Coccothraustescoccothraustes461599.wav,6744.1294352213545,71060.68740184937,Coccothraustescoccothraustes
Coccothraustescoccothraustes328387.wav,6252.604166666667,1340379.3192737633,Coccothraustescoccothraustes
Coccothraustescoccothraustes314606.wav,7559.3505859375,520891.2955224514,Coccothraustescoccothraustes
Coccothraustescoccothraustes354001.wav,6241.937255859375,1266921.1168214679,Coccothraustescoccothraustes
Columbapalumbus595406.wav,2638.2659912109375,2619630.1305200905,Columbapalumbus
Columbapalumbus595388.wav,1418.20068359375,877910.0465774536,Columbapalumbus
Columbapalumbus590895.wav,2964.5538330078125,795026.179915294,Columbapalumbus
Columbapalumbus590880.wav,3997.2005208333335,1589720.4671137866,Columbapalumbus
Columbapalumbus587539.wav,3293.134562174479,4475946.072189965,Columbapalumbus
Columbapalumbus536549.wav,3871.141560872396,1155434.7675283337,Columbapalumbus
Columbapalumbus469724.wav,2535.783894856771,2854531.363719661,Columbapalumbus
Columbapalumbus462990.wav,1921.7885335286458,1528189.9172553997,Columbapalumbus
Columbapalumbus462348.wav,1783.2682291666667,779923.0289293661,Columbapalumbus
Columbapalumbus462148.wav,2621.368408203125,2180896.146260202,Columbapalumbus
Columbapalumbus314368.wav,2670.8150227864585,4706948.285247717,Columbapalumbus
Columbapalumbus246655.wav,2245.733642578125,1222178.2557293773,Columbapalumbus
Columbapalumbus130072.wav,5587.4176025390625,1377182.2939720005,Columbapalumbus
Columbapalumbus103239.wav,3045.203653971354,1631716.5931055527,Columbapalumbus
Columbapalumbus589417.wav,3767.961629231771,490949.36333493225,Columbapalumbus
Columbapalumbus587535.wav,3763.525390625,2259837.199896574,Columbapalumbus
Columbapalumbus580514.wav,6076.55029296875,1909352.8857827187,Columbapalumbus
Columbapalumbus580512.wav,5317.1559651692705,2514988.9399349275,Columbapalumbus
Columbapalumbus572510.wav,6675.193277994792,419048.6655094557,Columbapalumbus
Columbapalumbus571965.wav,4030.7963053385415,549531.8018852009,Columbapalumbus
Columbapalumbus544724.wav,1690.3065999348958,701058.2488516554,Columbapalumbus
Columbapalumbus542562.wav,712.7390543619791,275266.61217109195,Columbapalumbus
Columbapalumbus540538.wav,3877.0731608072915,2805503.6996263596,Columbapalumbus
Columbapalumbus479853.wav,2289.5477294921875,1754255.3336080164,Columbapalumbus
Columbapalumbus317919.wav,5415.102132161458,733350.7652042641,Columbapalumbus
Columbapalumbus245835.wav,3875.627644856771,1411409.8142822173,Columbapalumbus
Columbapalumbus181212.wav,1587.3260498046875,801700.149839744,Columbapalumbus
Columbapalumbus181211.wav,2447.657267252604,853945.2542105897,Columbapalumbus
Columbapalumbus91193.wav,4087.968953450521,848654.7478526415,Columbapalumbus
Columbapalumbus543293.wav,3164.234415690104,944533.4062218252,Columbapalumbus
Columbapalumbus103240.wav,1998.6501057942708,722252.8319795514,Columbapalumbus
Corvusfrugilegus614528.wav,4111.04736328125,1136434.9691569805,Corvusfrugilegus
Corvusfrugilegus519578.wav,3638.6627197265625,1195221.62376903,Corvusfrugilegus
Corvusfrugilegus519566.wav,2432.2052001953125,508641.1716695875,Corvusfrugilegus
Corvusfrugilegus413825.wav,3536.3301595052085,449258.39120729116,Corvusfrugilegus
Delichonurbicum181145.wav,5416.4479573567705,340814.49699795083,Delichonurbicum
Delichonurbicum344098.wav,5293.5292561848955,177226.38515031172,Delichonurbicum
Emberizacitrinella578863.wav,6319.795735677083,560309.6813294622,Emberizacitrinella
Emberizacitrinella575639.wav,2105.817667643229,3174401.306484101,Emberizacitrinella
Emberizacitrinella575638.wav,3872.4873860677085,1340175.2970077929,Emberizacitrinella
Emberizacitrinella559768.wav,5587.567138671875,2931625.45632571,Emberizacitrinella
Emberizacitrinella559614.wav,5443.8629150390625,570280.224820599,Emberizacitrinella
Emberizacitrinella559612.wav,5352.8452555338545,556996.70468664,Emberizacitrinella
Emberizacitrinella551873.wav,7449.0427652994795,484318.5055245542,Emberizacitrinella
Emberizacitrinella551866.wav,6245.526123046875,553613.4795472026,Emberizacitrinella
Emberizacitrinella551270.wav,5945.257568359375,872991.2405833602,Emberizacitrinella
Emberizacitrinella551267.wav,5694.3359375,754413.6963784695,Emberizacitrinella
Emberizacitrinella511818.wav,5994.704182942708,1221491.1651073229,Emberizacitrinella
Emberizacitrinella493314.wav,2947.7559407552085,7870538.352078033,Emberizacitrinella
Emberizacitrinella477570.wav,5650.272623697917,714475.9775532617,Emberizacitrinella
Emberizacitrinella475303.wav,3709.144083658854,9648743.359495161,Emberizacitrinella
Emberizacitrinella475297.wav,6098.881022135417,1334705.8127654924,Emberizacitrinella
Emberizacitrinella462944.wav,7032.086181640625,870392.7071020007,Emberizacitrinella
Emberizacitrinella462589.wav,8368.390909830729,1535986.0543647993,Emberizacitrinella
Emberizacitrinella462588.wav,5588.763427734375,477264.251075685,Emberizacitrinella
Emberizacitrinella462587.wav,5688.5040283203125,575649.2035742849,Emberizacitrinella
Emberizacitrinella462159.wav,5247.322591145833,900704.9259377852,Emberizacitrinella
Emberizacitrinella417763.wav,5538.6688232421875,686651.9851144403,Emberizacitrinella
Emberizacitrinella406771.wav,6472.9705810546875,925680.929934606,Emberizacitrinella
Emberizacitrinella406770.wav,6348.6562093098955,812453.5116294606,Emberizacitrinella
Emberizacitrinella405030.wav,5322.4395751953125,598857.8320201486,Emberizacitrinella
Emberizacitrinella402005.wav,6600.724283854167,1208114.5732932622,Emberizacitrinella
Emberizacitrinella383513.wav,5367.15087890625,895819.9994266033,Emberizacitrinella
Emberizacitrinella380655.wav,6286.0504150390625,2320893.9488139004,Emberizacitrinella
Emberizacitrinella380654.wav,6439.324951171875,1674408.9479371905,Emberizacitrinella
Emberizacitrinella380652.wav,7011.051432291667,4050424.9371919367,Emberizacitrinella
Emberizacitrinella380651.wav,6722.347005208333,3379907.653315199,Emberizacitrinella
Emberizacitrinella363794.wav,5582.7321370442705,614307.8501760545,Emberizacitrinella
Emberizacitrinella356332.wav,7787.941487630208,1603497.291997903,Emberizacitrinella
Emberizacitrinella356331.wav,8702.703857421875,1730363.463126123,Emberizacitrinella
Emberizacitrinella356330.wav,7363.3087158203125,1931809.9815305322,Emberizacitrinella
Emberizacitrinella354094.wav,6883.546956380208,770030.2894868784,Emberizacitrinella
Emberizacitrinella354093.wav,7279.8675537109375,1402624.1657044739,Emberizacitrinella
Emberizacitrinella328219.wav,6832.60498046875,1840208.9259028435,Emberizacitrinella
Emberizacitrinella327410.wav,5584.377034505208,943063.3531966143,Emberizacitrinella
Emberizacitrinella325318.wav,6732.9640706380205,2196011.710116226,Emberizacitrinella
Emberizacitrinella325165.wav,6605.7586669921875,1081727.105146274,Emberizacitrinella
Emberizacitrinella324121.wav,6397.056070963542,1203393.9756908352,Emberizacitrinella
Emberizacitrinella319999.wav,5470.928955078125,347701.07831805944,Emberizacitrinella
Emberizacitrinella314430.wav,5486.480712890625,1140419.4408282638,Emberizacitrinella
Emberizacitrinella312824.wav,6155.804443359375,1115247.69064039,Emberizacitrinella
Emberizacitrinella237322.wav,5431.3018798828125,1612367.820655927,Emberizacitrinella
Emberizacitrinella233758.wav,6731.9671630859375,1035175.8608128875,Emberizacitrinella
Emberizacitrinella233613.wav,5192.3431396484375,692378.7407483906,Emberizacitrinella
Emberizacitrinella233611.wav,6193.8364664713545,805935.9498311662,Emberizacitrinella
Emberizacitrinella215215.wav,6718.658447265625,1286896.5156003833,Emberizacitrinella
Emberizacitrinella174768.wav,5855.1869710286455,282393.6468849166,Emberizacitrinella
Emberizacitrinella174767.wav,5348.708089192708,906618.8883243336,Emberizacitrinella
Emberizacitrinella174228.wav,5315.411376953125,1216112.5065013766,Emberizacitrinella
Emberizacitrinella174225.wav,5407.8745524088545,872405.1697541856,Emberizacitrinella
Emberizacitrinella174223.wav,5314.5640055338545,433676.6192306661,Emberizacitrinella
Emberizacitrinella173919.wav,5147.5819905598955,1663401.9695460382,Emberizacitrinella
Emberizacitrinella172790.wav,5046.445719401042,327536.61433441774,Emberizacitrinella
Emberizacitrinella172789.wav,6142.5954182942705,962090.5910670343,Emberizacitrinella
Emberizacitrinella172788.wav,5701.3641357421875,644721.6080781072,Emberizacitrinella
Emberizacitrinella172787.wav,4851.5004475911455,1881214.5664780915,Emberizacitrinella
Emberizacitrinella172786.wav,5810.675048828125,490300.5672618747,Emberizacitrinella
Emberizacitrinella172618.wav,7377.1657307942705,1425965.4896199289,Emberizacitrinella
Emberizacitrinella170206.wav,4282.9640706380205,2432388.5741819525,Emberizacitrinella
Emberizacitrinella169270.wav,5296.7193603515625,1421036.4372935146,Emberizacitrinella
Emberizacitrinella146371.wav,9024.704996744791,1418733.9169739021,Emberizacitrinella
Emberizacitrinella140578.wav,5255.796305338542,416337.79008769325,Emberizacitrinella
Emberizacitrinella131944.wav,4774.190266927083,862462.3937242563,Emberizacitrinella
Emberizacitrinella127308.wav,7069.9188232421875,1062926.2878652662,Emberizacitrinella
Emberizacitrinella123750.wav,7211.629231770833,380395.13710472325,Emberizacitrinella
Emberizacitrinella105185.wav,5425.7191975911455,452473.3817070309,Emberizacitrinella
Emberizacitrinella102797.wav,6058.406575520833,857494.0654469861,Emberizacitrinella
Emberizacitrinella100975.wav,5384.397379557292,309601.0208088491,Emberizacitrinella
Emberizacitrinella99909.wav,7476.7567952473955,2473359.0954780164,Emberizacitrinella
Emberizacitrinella45003.wav,7521.3185628255205,1410648.7632284148,Emberizacitrinella
Emberizacitrinella45000.wav,7341.825358072917,864866.2965827518,Emberizacitrinella
Emberizacitrinella607914.wav,5598.4832763671875,270581.80219493806,Emberizacitrinella
Emberizacitrinella560791.wav,6426.564534505208,354048.71597472165,Emberizacitrinella
Emberizacitrinella554498.wav,7064.6352132161455,1799939.7044370158,Emberizacitrinella
Emberizacitrinella553303.wav,6578.3935546875,337436.9068443775,Emberizacitrinella
Emberizacitrinella544694.wav,5300.856526692708,607104.0648677283,Emberizacitrinella
Emberizacitrinella534721.wav,7671.702067057292,74469.57806332243,Emberizacitrinella
Emberizacitrinella534708.wav,7094.2433675130205,631726.6349980815,Emberizacitrinella
Emberizacitrinella534706.wav,7139.5029703776045,366999.7098286533,Emberizacitrinella
Emberizacitrinella511816.wav,6824.031575520833,753025.4823300573,Emberizacitrinella
Emberizacitrinella488382.wav,5789.9892171223955,531942.603462893,Emberizacitrinella
Emberizacitrinella484545.wav,7831.805419921875,993354.8964187503,Emberizacitrinella
Emberizacitrinella484054.wav,7437.5783284505205,803918.4460033559,Emberizacitrinella
Emberizacitrinella483993.wav,7859.718831380208,1017354.2912759716,Emberizacitrinella
Emberizacitrinella477435.wav,6725.038655598958,926127.0304976238,Emberizacitrinella
Emberizacitrinella477434.wav,6384.9436442057295,371325.5900879287,Emberizacitrinella
Emberizacitrinella464703.wav,5520.5251057942705,738540.0281587823,Emberizacitrinella
Emberizacitrinella462434.wav,6787.5946044921875,1509778.5202320665,Emberizacitrinella
Emberizacitrinella462433.wav,6045.048014322917,531488.4877039327,Emberizacitrinella
Emberizacitrinella462363.wav,6854.6864827473955,926157.8663924916,Emberizacitrinella
Emberizacitrinella428705.wav,5325.779215494792,1059857.4690976078,Emberizacitrinella
Emberizacitrinella425497.wav,4272.147623697917,988483.3368493451,Emberizacitrinella
Emberizacitrinella425496.wav,4164.980061848958,2437346.4002170498,Emberizacitrinella
Emberizacitrinella415758.wav,6196.77734375,933005.1816999912,Emberizacitrinella
Emberizacitrinella414624.wav,4961.6587320963545,818041.8076107486,Emberizacitrinella
Emberizacitrinella412989.wav,5015.342203776042,254897.41285228066,Emberizacitrinella
Emberizacitrinella411274.wav,4736.407470703125,1079056.054763496,Emberizacitrinella
Emberizacitrinella410243.wav,5443.115234375,569049.4947135448,Emberizacitrinella
Emberizacitrinella378347.wav,7583.393214026163,964097.4982454558,Emberizacitrinella
Emberizacitrinella370374.wav,5170.461018880208,1015599.6341961952,Emberizacitrinella
Emberizacitrinella367047.wav,8218.356323242188,492490.7655175775,Emberizacitrinella
Emberizacitrinella363964.wav,4111.346435546875,1509853.0496284366,Emberizacitrinella
Emberizacitrinella361600.wav,5193.5394287109375,670274.9273087829,Emberizacitrinella
Emberizacitrinella358354.wav,6125.5482991536455,516004.8956662002,Emberizacitrinella
Emberizacitrinella329378.wav,6498.7904866536455,766505.95615204,Emberizacitrinella
Emberizacitrinella329377.wav,7473.4670003255205,376696.7155028963,Emberizacitrinella
Emberizacitrinella329376.wav,6794.8720296223955,1185529.4083296838,Emberizacitrinella
Emberizacitrinella329375.wav,7325.077311197917,1552111.9155320856,Emberizacitrinella
Emberizacitrinella329374.wav,6074.4069417317705,586381.5757870261,Emberizacitrinella
Emberizacitrinella329373.wav,7614.678955078125,1978217.3324748874,Emberizacitrinella
Emberizacitrinella328644.wav,6027.7516682942705,356446.9614862982,Emberizacitrinella
Emberizacitrinella328643.wav,5661.238606770833,299340.42710396973,Emberizacitrinella
Emberizacitrinella328641.wav,4937.8326416015625,1161981.6471543163,Emberizacitrinella
Emberizacitrinella327899.wav,5670.111083984375,765154.7844335437,Emberizacitrinella
Emberizacitrinella327898.wav,6078.2948811848955,576338.5402400874,Emberizacitrinella
Emberizacitrinella327897.wav,6812.0188395182295,1654846.928044119,Emberizacitrinella
Emberizacitrinella327896.wav,7199.466959635417,1583125.4466209146,Emberizacitrinella
Emberizacitrinella327895.wav,7304.541015625,1444086.5929424763,Emberizacitrinella
Emberizacitrinella327409.wav,5811.7218017578125,367692.8230281919,Emberizacitrinella
Emberizacitrinella319998.wav,5517.683919270833,524968.1233200761,Emberizacitrinella
Emberizacitrinella319063.wav,5513.2476806640625,352208.06076191366,Emberizacitrinella
Emberizacitrinella318046.wav,6710.9324137369795,832603.0881195846,Emberizacitrinella
Emberizacitrinella315373.wav,6301.2034098307295,1254931.2060812695,Emberizacitrinella
Emberizacitrinella315175.wav,5064.7389729817705,1287448.4733978494,Emberizacitrinella
Emberizacitrinella315174.wav,4782.16552734375,1157598.9027321339,Emberizacitrinella
Emberizacitrinella314429.wav,5236.0076904296875,564570.2847000211,Emberizacitrinella
Emberizacitrinella312275.wav,5443.813069661458,662855.1242707504,Emberizacitrinella
Emberizacitrinella308344.wav,6128.987630208333,768532.367133432,Emberizacitrinella
Emberizacitrinella307733.wav,6518.280029296875,1041698.7818107009,Emberizacitrinella
Emberizacitrinella307550.wav,5339.735921223958,753121.5156076684,Emberizacitrinella
Emberizacitrinella305097.wav,2594.617229959239,3981922.633122857,Emberizacitrinella
Emberizacitrinella255213.wav,6770.298258463542,538243.8220539028,Emberizacitrinella
Emberizacitrinella252503.wav,5889.031982421875,1171694.8645934463,Emberizacitrinella
Emberizacitrinella241362.wav,5866.202799479167,463325.31351182197,Emberizacitrinella
Emberizacitrinella241361.wav,5718.3115641276045,1299025.298430481,Emberizacitrinella
Emberizacitrinella240750.wav,4679.1351318359375,1796678.1905200332,Emberizacitrinella
Emberizacitrinella233614.wav,4945.1100667317705,919704.5255442046,Emberizacitrinella
Emberizacitrinella233612.wav,4539.6677652994795,1692913.732179958,Emberizacitrinella
Emberizacitrinella198959.wav,5285.8530680338545,858100.1767505788,Emberizacitrinella
Emberizacitrinella187540.wav,6962.502034505208,922576.6912558012,Emberizacitrinella
Emberizacitrinella187538.wav,7795.7672119140625,3404348.244210705,Emberizacitrinella
Emberizacitrinella181113.wav,3270.355224609375,3610999.0298375487,Emberizacitrinella
Emberizacitrinella179022.wav,5228.9296468098955,123800.279174207,Emberizacitrinella
Emberizacitrinella178343.wav,5747.670491536458,1160911.5489282543,Emberizacitrinella
Emberizacitrinella177985.wav,5401.0955810546875,5707645.496195181,Emberizacitrinella
Emberizacitrinella176416.wav,5864.3585205078125,336236.3641615957,Emberizacitrinella
Emberizacitrinella174229.wav,4943.365478515625,475543.3442816138,Emberizacitrinella
Emberizacitrinella174226.wav,5006.669108072917,985651.294324133,Emberizacitrinella
Emberizacitrinella174224.wav,5568.1772867838545,1226976.1306533795,Emberizacitrinella
Emberizacitrinella173550.wav,7912.2060139973955,586872.5649257087,Emberizacitrinella
Emberizacitrinella172953.wav,4187.01171875,2538021.962046623,Emberizacitrinella
Emberizacitrinella169274.wav,5543.304443359375,1447577.3325189948,Emberizacitrinella
Emberizacitrinella168344.wav,5717.264811197917,454101.4677617285,Emberizacitrinella
Emberizacitrinella135299.wav,3549.140421549479,2654370.046952326,Emberizacitrinella
Emberizacitrinella134526.wav,5094.2474365234375,1549286.21112369,Emberizacitrinella
